FIPS,Area.Name,TotalPop,PovertyRate,BlackPovertyRate,BlackPop,per_ba,Per_Black,pop.density,tot.protests,tot.attend,deaths,deaths_black,deaths_pc,deaths_black_pc,blackmayor,mayorrep,dem_share,crime
5539225,Kenosha,96293,20,41.6,10181,23.31578607,10.5729388429065,3580.19779892921,0,0,0,0,0,0,0,0,66.76784,0
5540775,La Crosse,47207,23.5,37.2,968,30.94852475,2.05054335162158,2298.85561236913,0,0,0,0,0,0,0,0,69.3885,0
5548000,Madison,228607,19.6,40.9,16677,55.33657485,7.29505220750021,2986.72606838165,0,0,4,1,0.17497276986269,0.0437431924656725,0,0,81.27249,0
5548500,Manitowoc,32648,12.9,4.5,112,22.00755438,0.343053173241852,1857.42731979291,0,0,0,0,0,0,0,0,57.39209,0
5551000,Menomonee Falls,35519,4.2,16,876,41.02281234,2.46628564993384,1079.53923773631,0,0,0,0,0,0,0,0,38.82093,0
5553000,Milwaukee,581847,29.4,40.4,230679,22.91350574,39.6459894095871,6053.71746051564,17,2114,6,5,0.103119892342832,0.085933243619027,0,0,79.34158,1
5556375,New Berlin,39573,3.9,4.3,322,40.66001851,0.813686099107978,1086.00675100853,0,0,0,0,0,0,0,0,38.70981,0
5558800,Oak Creek,34687,7.4,2,742,29.10621978,2.13912993340445,1219.31242969629,0,0,0,0,0,0,0,1,49.07037,0
5560500,Oshkosh,58660,18.9,30.3,823,26.87884678,1.40300034094783,2292.92889809639,0,0,0,0,0,0,0,0,61.19473,0
5566000,Racine,76586,22.4,34.8,15931,17.39121408,20.8014519624997,4947.0964407984,0,0,1,0,0.130572167236832,0,0,0,71.43368,0
5572975,Sheboygan,47841,14.8,41.9,861,18.85811513,1.79971154449113,3423.57234864749,0,0,0,0,0,0,0,1,61.96297,0
5578600,Sun Prairie,30318,9,32.1,1622,42.61949038,5.34995712118214,2486.50865250554,0,0,0,0,0,0,0,1,65.43984,0
5584250,Waukesha,68116,12.2,56.6,2050,34.78726895,3.00957190674731,2745.17390077782,0,0,0,0,0,0,0,1,45.67209,0
5584475,Wausau,37836,20.2,49.6,627,25.63932119,1.65715191880749,2017.38203145828,2,200,0,0,0,0,0,1,61.07971,0
5584675,Wauwatosa,46264,6,9,1949,56.30721818,4.21277883451496,3493.20446994866,0,0,0,0,0,0,0,0,53.20349,0
5585300,West Allis,59861,13.9,35,2419,22.57057673,4.04102838241927,5256.03652647291,0,0,0,0,0,0,0,0,53.40135,0
5585350,West Bend,30895,8.3,31.3,329,26.45735663,1.0648972325619,2098.70253379526,0,0,0,0,0,0,0,1,41.57546,0
5613150,Casper,56654,9.7,4.6,653,23.18146553,1.1526105835422,2114.11299350698,0,0,0,0,0,0,0,1,33.66152,0
5613900,Cheyenne,60359,11.7,14.9,2161,27.93639682,3.58024486820524,2487.08228604392,0,0,0,0,0,0,0,0,44.30135,0
5631855,Gillette,30596,9.1,16.1,360,19.16196878,1.1766243953458,1941.98667089813,0,0,0,0,0,0,0,1,21.40552,0
600562,Alameda,74600,10.6,27,5245,49.70814246,7.03083109919571,7030.44010932052,0,0,1,1,0.134048257372654,0.134048257372654,0,0,78.9865,0
600884,Alhambra,83617,14.7,16.2,1103,32.53071986,1.31910975040961,10974.799842499,0,0,1,0,0.119592905748831,0,0,0,68.42404,0
600947,Aliso Viejo,48884,5.2,10.4,1306,56.94781553,2.67163079944358,6513.52431712192,0,0,0,0,0,0,0,0,54.19911,0
602000,Anaheim,339313,16.9,23.2,8309,24.83645503,2.44877148827189,6802.44983059682,0,0,1,0,0.0294713140964242,0,0,1,52.66979,0
602252,Antioch,104797,14.7,19.2,18837,20.17054523,17.9747511856255,3698.36956521739,0,0,2,1,0.190845157781234,0.0954225788906171,1,0,70.01214,0
602364,Apple Valley,69990,19.2,34.3,5619,16.59102926,8.02828975567938,956.238984602353,0,0,1,0,0.142877553936277,0,0,1,37.45446,0
602462,Arcadia,56880,9.3,13.5,570,52.63092362,1.00210970464135,5194.04620582595,0,0,0,0,0,0,0,1,50.68352,0
603386,Azusa,42634,19.4,22.1,1052,18.96105901,2.46751419055214,4441.04166666667,0,0,1,0,0.234554580850964,0,0,0,65.80142,0
603526,Bakersfield,355537,20.2,32.1,28968,20.79892332,8.14767520679986,2746.98674166332,1,30,12,2,0.337517614200491,0.0562529357000819,0,1,43.58774,0
603666,Baldwin Park,75783,17.1,19.4,1106,11.31940531,1.45943021521977,11430.3167420814,0,0,0,0,0,0,0,0,77.36349,0
604758,Beaumont,39300,11.3,14.3,2063,25.43329139,5.24936386768448,1272.33877233877,0,0,0,0,0,0,0,1,48.74935,1
604870,Bell,35769,29.3,60.1,547,6.270947685,1.5292571780033,14683.4975369458,0,0,0,0,0,0,0,0,82.64598,0
604982,Bellflower,76776,18.1,18.9,10920,15.60815561,14.2231947483589,12500.1628134158,0,0,1,1,0.130249036157132,0.130249036157132,0,0,66.61503,0
604996,Bell Gardens,42280,28.9,71.3,394,4.613600241,0.931882686849574,17138.2245642481,0,0,0,0,0,0,0,0,85.115,0
606000,Berkeley,105054,20,29.2,9550,70.44202416,9.09056294857883,10034.7693189416,9,3390,1,1,0.0951891408228149,0.0951891408228149,0,0,94.96249,0
606308,Beverly Hills,34535,9.9,12.3,609,60.09259626,1.76342840596496,6061.96243637002,0,0,0,0,0,0,0,0,60.56176,0
608100,Brea,40302,7.1,16.6,493,40.55021738,1.22326435412635,3307.50923266311,0,0,0,0,0,0,0,1,42.72387,0
608142,Brentwood,53868,6.3,10.5,2719,29.05834096,5.04752357614911,3642.92960032461,0,0,0,0,0,0,0,0,57.89206,0
608786,Buena Park,81632,12.8,19.7,3339,29.25167528,4.09030772246178,7725.91330683324,0,0,0,0,0,0,0,1,54.19414,0
608954,Burbank,104111,10.1,8.5,1988,38.34078947,1.90950043703355,6017.97687861272,0,0,0,0,0,0,0,0,65.53598,0
609710,Calexico,39156,26.1,21.6,97,13.32546138,0.247727040555726,4666.42831605291,0,0,0,0,0,0,0,0,83.91458,0
610046,Camarillo,65353,5.5,8,1379,40.49657347,2.11007910883969,3349.03146458953,0,0,0,0,0,0,0,0,49.4009,0
610345,Campbell,39997,6.6,18,830,47.3306494,2.07515563667275,6898.41324594688,0,0,0,0,0,0,0,0,70.4944,0
611194,Carlsbad,108750,10.3,12.3,1453,53.97696822,1.33609195402299,2883.31521595037,0,0,0,0,0,0,0,1,50.31481,0
611530,Carson,91830,11.5,10.5,19078,24.25809831,20.775345747577,4900.73647134166,0,0,1,0,0.108896874659697,0,0,0,77.32632,0
612048,Cathedral City,52401,21.9,40.7,1393,16.08089176,2.65834621476689,2449.67509700341,0,0,0,0,0,0,0,0,63.07541,0
612524,Ceres,45622,20,29.5,660,9.83279814,1.44667046600324,5951.98956294847,0,0,0,0,0,0,0,1,58.39313,0
612552,Cerritos,49484,4.2,5.2,3598,48.98912674,7.27103710290195,5694.36133486766,0,0,0,0,0,0,0,0,57.05771,0
613014,Chico,84645,24.5,47.1,1767,35.09040447,2.08754208754209,2571.38951333617,0,0,1,0,0.118140469017662,0,0,1,62.497,0
613210,Chino,70691,10.9,9.1,2539,24.99147088,3.59168776789124,2384.6646876265,0,0,0,0,0,0,0,1,52.90632,0
613214,Chino Hills,75927,6.3,11.7,3201,44.01317,4.21589158007033,1696.0863155073,0,0,2,0,0.263410907845694,0,0,1,48.76084,0
613392,Chula Vista,251465,12.1,10.9,11370,27.44325417,4.5215039866383,5036.75439650683,0,0,0,0,0,0,0,0,60.30757,0
613588,Citrus Heights,84213,15.4,28.7,2503,18.89539375,2.97222519088502,5917.99016163036,0,0,2,0,0.23749302364243,0,0,1,47.09283,0
613756,Claremont,31088,8,8.4,1243,56.14440368,3.99832732887288,2309.31510919626,0,0,0,0,0,0,0,0,64.40688,0
614218,Clovis,98091,13.9,13.4,2787,29.94270531,2.84123925742423,4227.5136835754,0,0,1,0,0.101946152042491,0,0,1,40.65958,0
614260,Coachella,42385,31.5,12.9,603,4.06741573,1.42267311548897,1415.66466265865,0,0,1,0,0.235932523298337,0,0,0,84.33608,0
614890,Colton,52745,23.3,28.4,4542,11.81994021,8.61124277182671,3459.59595959596,0,0,1,0,0.189591430467343,0,0,0,69.62904,0
615044,Compton,96632,26.7,21.4,30410,6.390315345,31.4699064492094,9592.21758983522,0,0,8,3,0.82788310290587,0.310456163589701,1,0,95.59279,1
616000,Concord,124128,13.1,22.6,5139,31.09081779,4.14008120649652,4064.97249148546,0,0,1,0,0.0805620005155968,0,0,0,67.81888,0
616350,Corona,156586,11.3,14.2,7854,26.79863903,5.01577407941962,4048.76535229476,0,0,0,0,0,0,0,1,50.13743,0
616532,Costa Mesa,110636,15.1,22.7,1619,36.92610032,1.46335731588271,7068.03807576822,0,0,0,0,0,0,0,1,53.41026,0
616742,Covina,47983,11.9,25.7,1875,25.31377343,3.90763395369193,6853.73518068847,0,0,0,0,0,0,0,1,57.1603,0
617568,Culver City,39096,8.7,11.6,3128,54.1387493,8.00081849805607,7570.8752904725,0,0,1,0,0.255780642520974,0,0,0,78.9703,0
617610,Cupertino,59370,4.1,20.3,320,75.93324878,0.538992757284824,5276.39530750089,0,0,0,0,0,0,0,0,71.67452,0
617750,Cypress,48608,6.8,12.1,1359,39.69571649,2.79583607636603,7384.98936493467,0,0,0,0,0,0,0,1,47.82842,0
617918,Daly City,103151,9.5,10.8,3116,33.36340893,3.02081414625161,13462.6729313495,0,0,0,0,0,0,0,0,75.57324,0
617946,Dana Point,33743,9.1,7.1,226,48.44425406,0.669768544587026,5183.25652841782,0,0,0,0,0,0,0,1,47.6363,0
617988,Danville,42715,4.2,4.3,466,64.49006258,1.09095165632682,2370.4217536071,0,0,0,0,0,0,0,1,55.8896,0
618100,Davis,63969,27.1,43,1243,71.29935434,1.9431287029655,6086.48905803996,1,60,0,0,0,0,0,0,80.76481,0
618394,Delano,43620,30.2,59.8,448,8.757750695,1.02705181109583,3049.70985108019,0,0,0,0,0,0,0,0,71.02948,0
619192,Diamond Bar,56084,6.4,7.8,1974,47.92123655,3.51972041937094,3752.69320843091,0,0,0,0,0,0,0,1,56.06681,0
619766,Downey,111957,12,13.1,4164,21.31594695,3.71928508266567,9052.15071151358,0,0,0,0,0,0,0,0,63.23303,0
620018,Dublin,45731,3.7,5.6,1914,56.84825026,4.18534473333188,3069.60665861189,0,0,1,0,0.218670048763421,0,0,1,67.06742,0
621712,El Cajon,100053,25.8,27.3,5487,18.2829582,5.48409343048184,6913.07952739584,0,0,0,0,0,0,0,1,47.4589,0
621782,El Centro,42673,24,25.9,1035,17.06019157,2.42542122653669,3787.09620163294,0,0,1,0,0.234340215124317,0,0,0,63.03199,0
622020,Elk Grove,157572,10.3,21,17837,35.02781684,11.3199045515701,3754.75384835343,0,0,0,0,0,0,0,0,58.82271,0
622230,El Monte,114323,24,25.5,679,11.28256676,0.593931229936233,11904.9255441008,0,0,0,0,0,0,0,0,72.88531,0
622300,El Paso de Robles (Paso Robles),30236,13.3,10.2,982,22.57198269,3.24778409842572,1581.38075313808,0,0,0,0,0,0,0,0,44.83766,0
622678,Encinitas,60594,8.7,23.3,270,56.82379324,0.445588672145757,3234.95809086541,0,0,0,0,0,0,0,1,62.27152,0
624638,Folsom,66065,4.4,9.6,1041,51.76371844,1.57572088095058,3035.51736813086,0,0,1,0,0.151366078861727,0,0,1,45.9371,0
624680,Fontana,200252,16,10.7,19211,15.99324569,9.59341230050137,4716.47274954072,0,0,1,0,0.0499370792801071,0,1,1,68.26742,0
625338,Foster City,31652,3.9,9.7,608,63.25663261,1.920889675218,8517.76103336921,0,0,0,0,0,0,0,1,70.50861,0
625380,Fountain Valley,56185,7.1,0.9,637,38.35022064,1.13375456082584,6231.00809581901,0,0,0,0,0,0,0,1,43.37642,0
626000,Fremont,220540,6.3,18,8090,51.86488851,3.66826879477646,2848.47075842116,0,0,1,0,0.0453432483903147,0,0,0,72.34589,0
627000,Fresno,497797,30.6,42.8,38747,20.23536835,7.78369495999373,4506.94878271813,0,0,9,1,0.180796589774547,0.0200885099749496,0,1,57.90526,0
628000,Fullerton,135166,17.3,19.7,3200,37.224154,2.36745927230221,6039.31906527858,0,0,1,0,0.0739831022594439,0,0,1,49.69954,0
628168,Gardena,58798,15.6,15.7,14456,23.86498516,24.5858702676962,10123.6225895317,0,0,1,0,0.170073812034423,0,0,0,77.26865,0
629000,Garden Grove,172392,16.9,11.3,1986,19.27273051,1.15202561603787,9596.52638610554,0,0,0,0,0,0,0,0,47.95037,0
629504,Gilroy,50311,16.1,25,960,26.10558228,1.90813142255173,3126.84897451833,0,0,0,0,0,0,0,1,68.27605,0
630000,Glendale,194001,14.7,11.8,2237,38.11816532,1.15308683975856,6360.68852459016,0,0,0,0,0,0,0,0,65.91804,0
630014,Glendora,50082,9.2,19.6,1148,31.62932607,2.29224072521065,2617.57173469921,0,0,0,0,0,0,0,1,44.41118,0
631960,Hanford,53765,22.4,32.8,2317,17.71077645,4.30949502464428,3870.49168526384,0,0,0,0,0,0,0,0,43.05085,0
632548,Hawthorne,85236,19.8,20.7,22025,19.14408855,25.8400206485523,13959.3842122502,0,0,1,0,0.117321319630203,0,1,0,80.29532,0
633000,Hayward,147338,14.5,20.3,17268,24.3320552,11.7199907695231,3253.93109540636,0,0,5,0,0.339355767011905,0,0,0,79.39064,0
633182,Hemet,80475,24,42.8,5933,12.19790711,7.37247592420006,2895.40908109664,0,0,1,0,0.12426219322771,0,0,1,45.6099,0
633434,Hesperia,90951,24.6,35,6727,9.585945885,7.39629031016701,1244.30185788163,0,0,0,0,0,0,0,1,42.18328,0
633588,Highland,53695,20.3,26.1,5836,19.31486178,10.8687959772791,2861.44417799094,0,0,0,0,0,0,0,1,54.15588,0
634120,Hollister,35809,12.8,5.5,420,15.13908951,1.17288949705381,4910.72408118486,0,0,0,0,0,0,0,1,69.19674,0
636000,Huntington Beach,194680,9.2,8.3,1708,40.99611085,0.877337168687076,7279.38976966796,0,0,1,0,0.0513663447709061,0,0,0,46.31815,0
636056,Huntington Park,58515,30.3,12.3,300,5.808686384,0.512689054088695,19305.5097327615,0,0,0,0,0,0,0,0,84.86022,0
636448,Indio,81710,22.3,15.2,1872,16.50202558,2.29102924978583,2806.45715267044,0,0,2,1,0.244768082242076,0.122384041121038,0,1,59.66277,0
636546,Inglewood,110147,22.5,15.2,47056,17.38481441,42.7210909057895,12106.7267531326,0,0,3,3,0.272363296322188,0.272363296322188,1,0,93.62177,0
636770,Irvine,222380,12.4,16,4505,65.78068353,2.02581167371166,3364.70374629305,1,30,0,0,0,0,0,1,57.83551,0
639220,Laguna Hills,30563,6.6,3.2,593,45.09497309,1.94025455616268,4593.86742822787,0,0,0,0,0,0,0,1,45.65729,0
639248,Laguna Niguel,64157,6.6,1.7,1554,54.46330658,2.42218308212666,4309.59897897494,0,0,1,0,0.155867637202488,0,0,1,47.26937,0
639290,La Habra,60948,13.9,7.4,638,22.11973324,1.04679398831791,8300.14980253302,0,0,0,0,0,0,0,1,50.44724,0
639486,Lake Elsinore,55714,14.5,14.8,2723,16.12131382,4.88746096133826,1538.42330526025,0,0,1,0,0.179488099938974,0,0,1,52.44012,0
639496,Lake Forest,78652,7,9.7,1672,44.2179434,2.1258200681483,4414.93123772102,0,0,0,0,0,0,0,1,45.58851,0
639892,Lakewood,80717,8.3,6.5,5619,27.30455724,6.96135882156175,8560.50482553823,0,0,0,0,0,0,0,1,56.60494,0
640004,La Mesa,57559,12,23.4,4141,35.02668412,7.1943570944596,6285.79229005133,1,200,0,0,0,0,0,1,56.74192,0
640032,La Mirada,46260,7,4.8,994,29.56104036,2.14872460008647,5911.82108626198,0,0,0,0,0,0,0,0,49.29017,0
640130,Lancaster,151659,22.7,33.8,31663,16.10111717,20.8777586559321,1610.72050639364,0,0,1,0,0.0659373990333577,0,0,1,52.21121,0
640340,La Puente,40133,14.9,42.5,687,8.993602362,1.71180823760995,11512.6219162364,0,0,1,0,0.249171504746717,0,0,0,76.27562,0
640354,La Quinta,38698,9.6,12.2,875,34.88287634,2.26109876479405,1082.27989708021,0,0,0,0,0,0,0,1,44.50815,0
640830,La Verne,30865,8.8,10.9,1290,36.38651937,4.17949133322534,3754.86618004866,0,0,0,0,0,0,0,0,48.08286,0
640886,Lawndale,33079,17.8,17.6,2541,15.84831322,7.68161068956135,16757.345491388,0,0,0,0,0,0,1,0,72.19476,0
641474,Lincoln,44217,9,14.6,529,32.67489193,1.19637243594093,2277.11401792152,0,0,0,0,0,0,0,1,43.8831,0
641992,Livermore,83565,5.5,27.5,1412,39.54700165,1.68970262669778,3318.44174410293,0,0,0,0,0,0,0,0,58.36664,0
642202,Lodi,62555,19.3,35.2,804,18.58852855,1.28526896331229,4598.27991767127,0,0,1,0,0.15985932379506,0,0,1,41.77285,0
642524,Lompoc,39666,22.1,23.1,1686,15.11548038,4.25049160490092,3427.46046833146,0,0,0,0,0,0,0,1,52.28392,0
643000,Long Beach,462140,20.7,27.7,59955,29.1369343,12.9733414116934,9163.80797525332,0,0,8,3,0.173107716276453,0.0649153936036699,0,0,70.33263,0
644000,Los Angeles,3793097,22.4,29.1,345066,31.64798055,9.09721001071156,8093.80507935695,22,10452,37,11,0.0975456203730092,0.0290000493000838,0,0,77.24494,0
644028,Los Banos,36314,24.5,49.5,945,10.07362784,2.60230214242441,3768.96730669434,0,0,1,0,0.275375888087239,0,0,1,62.93512,0
644574,Lynwood,67901,26,27.1,5164,5.564753004,7.60518990883787,14096.1179157152,0,0,1,0,0.147273236034815,0,0,0,89.13699,0
645022,Madera,62025,26.9,46.3,2043,9.339975093,3.29383313180169,4364.57673633101,0,0,0,0,0,0,0,1,56.42851,0
645400,Manhattan Beach,35463,3.4,8.5,224,74.20121155,0.63164424893551,9005.33265617065,0,0,0,0,0,0,0,0,57.64363,0
645484,Manteca,69984,11.6,16.7,2594,15.1789833,3.70656149977138,4106.31930998064,0,0,0,0,0,0,0,1,53.32646,0
646114,Martinez,36004,6,12.7,890,37.92772748,2.47194756138207,2969.40206185567,0,0,0,0,0,0,0,0,69.66856,0
646842,Menifee,80890,11.3,8.5,4682,17.28944356,5.78810730621832,1741.47990268897,0,0,1,0,0.123624675485227,0,0,1,43.38892,0
646870,Menlo Park,32306,6.4,14.3,1624,71.59457429,5.02692998204668,3299.89785495404,0,0,0,0,0,0,0,1,75.89981,0
646898,Merced,79510,30.8,41.6,4205,16.55404642,5.28864293799522,3424.05581154989,0,0,1,0,0.125770343353037,0,0,1,59.13625,0
647766,Milpitas,67144,7.5,7.7,1335,42.63155667,1.98826402954843,4940.69168506255,0,0,0,0,0,0,0,1,66.98382,0
648256,Mission Viejo,94948,5.3,9.4,1506,45.640141,1.58613135611071,5350.9918845807,0,0,0,0,0,0,0,1,44.49768,0
648354,Modesto,203002,20.5,31.5,7901,18.52768901,3.89207988098639,5513.96132116471,0,0,3,0,0.147781795253249,0,0,0,53.69941,0
648648,Monrovia,36924,10.7,17.6,2450,36.49404903,6.63525078539703,2698.72825610291,0,0,0,0,0,0,0,0,61.08936,0
648788,Montclair,37442,19,22.2,1592,12.55585926,4.2519096202126,6786.65941634946,0,0,0,0,0,0,0,0,65.82633,0
648816,Montebello,62807,14.7,23.3,771,17.64984713,1.22757017529893,7466.35758440323,0,0,1,0,0.159217921569252,0,0,0,75.66417,0
648914,Monterey Park,60670,16.2,2.7,298,29.03312564,0.491181803197627,7988.15009874918,0,0,1,0,0.164826108455579,0,0,0,66.38293,0
649138,Moorpark,35020,7.2,6.9,288,37.26630289,0.822387207310108,2784.00508784482,0,0,0,0,0,0,0,0,51.50913,0
649270,Moreno Valley,197892,20.1,24.9,35261,14.4185347,17.8183049340044,3846.14786597217,0,0,1,0,0.0505326137489135,0,0,0,66.61994,0
649278,Morgan Hill,39615,11,31.3,1078,37.77254902,2.72119146787833,3085.28037383178,0,0,0,0,0,0,0,0,61.90538,0
649670,Mountain View,76471,8.3,12.3,1551,64.19890895,2.02821984804697,6411.5871551941,0,0,0,0,0,0,0,0,78.77762,0
650076,Murrieta,105669,7.9,9.2,7679,28.79696678,7.26703195828483,3129.54242558863,0,0,0,0,0,0,1,0,41.65851,0
650258,Napa,77239,10.7,13.4,693,28.49533699,0.897215137430573,4348.3082812588,0,0,0,0,0,0,0,1,67.94391,0
650398,National City,55413,24.5,24,2376,12.42575987,4.28780250121813,7591.86189889026,0,0,0,0,0,0,0,0,66.56599,0
650916,Newark,43531,7.8,15.5,2008,28.88716054,4.61280466793779,3136.01325552914,0,0,0,0,0,0,0,0,73.84101,0
651182,Newport Beach,86241,7.2,27,389,64.69920192,0.451061560046845,3622.96252730634,0,0,1,0,0.115954128546747,0,0,1,41.40011,0
652526,Norwalk,104932,14.5,18.7,4273,15.27554029,4.0721610185644,10778.8392398562,0,0,0,0,0,0,0,0,69.56881,0
652582,Novato,53196,8.6,22.4,1217,44.13375912,2.28776599744342,1903.46012094321,0,0,0,0,0,0,0,0,71.89264,0
653000,Oakland,396963,21,27,103697,38.78648838,26.1225857321715,7106.89988541965,17,6000,6,3,0.151147588062364,0.0755737940311818,0,0,92.83812,1
653070,Oakley,37210,9.4,18.5,3002,15.47021129,8.06772373018006,2347.48596303072,0,0,0,0,0,0,0,1,62.04825,0
653322,Oceanside,170776,13.8,18,8568,25.43234815,5.01709842132384,4190.30793767636,0,0,1,0,0.058556237410409,0,0,1,51.44286,0
653896,Ontario,165784,18.3,17,10340,13.26327032,6.23703131785938,3319.46418917566,0,0,1,0,0.0603194518168219,0,0,1,63.40505,0
653980,Orange,132853,12.6,13.7,1303,34.95150047,0.98078327173643,5349.42621300584,0,0,1,0,0.0752711643696416,0,0,1,45.46151,0
654652,Oxnard,200076,16,17.9,5783,15.85056827,2.890401647374,7446.62795891023,0,0,0,0,0,0,0,1,70.64732,0
654806,Pacifica,38129,5.5,10.7,979,40.83777329,2.56759946497417,3013.91194371986,0,0,1,0,0.262267565370191,0,0,0,76.63019,0
655156,Palmdale,154340,21.3,32,20921,15.46480523,13.5551380069975,1450.12778111846,0,0,2,0,0.129584035246858,0,0,1,59.81949,0
655184,Palm Desert,49771,10.5,4.9,607,34.51063268,1.21958570251753,1858.65262528942,0,0,0,0,0,0,0,0,46.92849,0
655254,Palm Springs,45494,17.8,30.3,2154,34.42018255,4.7346902888293,483.551757490726,0,0,0,0,0,0,0,0,68.2449,0
655282,Palo Alto,65580,5.3,3.3,993,80.73306056,1.51418115279048,2745.77122760007,1,150,0,0,0,0,0,0,81.59861,0
655618,Paramount,54341,24.5,25.5,5551,7.685486255,10.2151230194512,11454.6795952782,0,0,2,0,0.368046226606062,0,0,0,82.23654,0
656000,Pasadena,136770,14.6,18.7,14852,49.42743063,10.8591065292096,5939.29129755081,1,24,0,0,0,0,0,0,72.83385,0
656700,Perris,70890,26.3,36.5,7668,8.212096989,10.8167583580195,2256.92454632283,0,0,2,1,0.282127239384963,0.141063619692481,0,1,73.25702,0
656784,Petaluma,58389,10.8,8.1,393,36.66017887,0.673071982736474,3982.60691630857,0,0,0,0,0,0,0,0,75.90089,0
656924,Pico Rivera,63067,14.5,14.6,741,11.25237286,1.17494093583015,7691.09756097561,0,0,2,0,0.317123059603279,0,0,0,77.45863,0
657456,Pittsburg,65331,18.1,17.3,11987,18.2232621,18.34810426903,3797.87234042553,0,0,0,0,0,0,0,0,78.58386,0
657526,Placentia,51494,11.8,7.5,720,35.68262279,1.39822115197887,7846.10696327899,0,0,0,0,0,0,0,1,44.40678,0
657764,Pleasant Hill,33505,9.5,13.7,562,51.9425605,1.67736158782271,4722.33967582805,0,0,0,0,0,0,0,0,70.92054,0
657792,Pleasanton,72970,4.4,31.4,1798,57.91973893,2.46402631218309,3024.78859227325,0,0,0,0,0,0,0,1,61.0172,0
658072,Pomona,147063,22.6,23.3,10805,16.60397822,7.34719133976595,6435.17262503829,0,0,1,0,0.0679980688548445,0,0,0,73.62005,0
658240,Porterville,53777,28.8,46.8,509,10.8396093,0.946501292374063,3054.12312585189,0,0,0,0,0,0,1,1,45.64188,0
658520,Poway,48674,5.9,3.1,813,46.34319819,1.67029625672844,1244.15929655948,0,0,0,0,0,0,0,1,41.00332,0
659444,Rancho Cordova,66645,17.1,26.3,6637,25.36321839,9.95873658939155,1989.99701403404,0,0,0,0,0,0,0,1,57.53033,0
659451,Rancho Cucamonga,166730,7.8,7.4,14291,32.10967784,8.57134288970191,4185.0950074048,0,0,0,0,0,0,0,1,50.58174,0
659514,Rancho Palos Verdes,42069,4.4,14.9,1111,64.95887039,2.64089947467256,3139.4776119403,0,0,0,0,0,0,0,0,48.56968,0
659587,Rancho Santa Margarita,48729,3.7,2.2,647,49.07961493,1.32775144164666,3760.24384597577,0,0,0,0,0,0,0,1,43.80829,0
659920,Redding,88905,18.7,36.7,1107,23.39375344,1.24514931668635,1489.39556389466,0,0,3,0,0.337438839210393,0,0,0,38.16577,0
659962,Redlands,67247,14.5,23.2,3737,39.00016023,5.5571252249171,1862.43664663362,0,0,0,0,0,0,0,1,49.31138,0
660018,Redondo Beach,67361,5.2,0.5,2097,56.8317591,3.11307729992132,10859.4228599065,0,0,1,0,0.148453853119758,0,0,1,60.62859,0
660102,Redwood City,78509,8.6,24.2,1534,41.76122026,1.9539161115286099,4070.9878143635,0,0,0,0,0,0,0,1,74.60145,0
660466,Rialto,100325,20.3,26.9,14544,10.06210288,14.4968851233491,4478.79464285714,0,0,0,0,0,0,1,0,74.11312,0
660620,Richmond,105240,17.1,21.2,24833,25.78954965,23.5965412390726,3510.22314132284,0,0,0,0,0,0,0,0,89.29877,0
662000,Riverside,303080,19.7,22.2,18298,22.27079247,6.03734987462056,3733.47786989246,1,50,6,2,0.197967533324535,0.0659891777748449,0,0,57.437,0
662364,Rocklin,58284,8.3,26.6,1126,39.59724458,1.93191956626175,2975.19142419602,0,0,0,0,0,0,0,0,43.60908,0
662546,Rohnert Park,41188,15.5,10.2,798,23.57803731,1.93745751189667,5815.87122281841,0,0,0,0,0,0,0,0,74.3894,0
662896,Rosemead,53998,20.3,58.2,67,15.81160639,0.124078669580355,10497.2783825816,0,0,1,0,0.185192044149783,0,0,0,69.01637,0
662938,Roseville,123627,8.6,27.9,1695,36.81950358,1.37105971996409,3413.69598232776,0,0,0,0,0,0,0,1,45.4631,0
664000,Sacramento,468960,22.3,29.1,63143,29.57330935,13.4644745820539,4790.34086846379,3,520,5,0,0.10661890139884,0,1,0,73.63653,0
664224,Salinas,151766,20.5,17.9,2234,12.56794881,1.47200295191281,7870.45584193331,0,0,5,0,0.329454555038678,0,0,0,72.58939,0
665000,San Bernardino,206995,33,38.1,28364,11.8586517,13.7027464431508,3497.18697730997,0,0,1,0,0.0483103456605232,0,0,1,65.9925,1
665028,San Bruno,41929,6.7,6.3,988,35.15195899,2.3563643301772,7654.07082876962,0,0,1,0,0.238498413985547,0,0,0,75.0485,0
665042,San Buenaventura (Ventura),106870,10.8,16.7,1723,33.94633623,1.61223916908393,4942.42242057069,0,0,1,0,0.0935716290820623,0,0,1,61.11035,0
665084,San Clemente,64536,9.2,8.8,625,46.35837619,0.968451716871204,3526.75009563364,0,0,0,0,0,0,0,1,43.01963,0
666000,San Diego,1306746,15.8,23.9,86660,42.60717142,6.63174021577261,4018.74136971304,6,615,12,0,0.0918311592306385,0,0,1,63.47333,0
666070,San Dimas,33319,6.9,0.2,1284,35.83996558,3.85365707254119,2190.02234783752,0,0,0,0,0,0,0,0,48.092,0
667000,San Francisco,815670,13.3,30,46298,53.10970349,5.67606997928084,17401.7024726388,15,2510,3,0,0.0367795799771967,0,0,0,86.01672,0
667042,San Gabriel,39703,13.9,7.7,155,30.61999448,0.390398710424905,9548.58104858105,0,0,0,0,0,0,0,1,63.02185,0
